user_pseudo_id,experiment_group,ad_revenue,iap_revenue,total_revenue
9ee61893fe07388ba06470174c660cbe,1.0,0.0,0.0,0.0
22569ccdf8440cf9092b729da6278739,1.0,0.0,0.0,0.0
3b4b4601b459c8a3d40652ca2c606ef2,1.0,0.0,0.0,0.0
63e6fad20f6231d21363659e26623ae3,0.0,0.0,0.0,0.0
f7f5146b8339ec2897453b99912b8124,0.0,0.7329708971083158,4.146002,4.878972897108316
dd0325239059141ebd204423965475f8,0.0,0.551379126776736,0.0,0.551379126776736
2cc1fee4586b9db3414b0e7d2d806426,0.0,0.0,0.0,0.0
ee0c3efcf37e01c4f6912a02964ac88e,1.0,0.0,0.0,0.0
7649d92b0aea7258f14dcac198794e90,0.0,0.0,0.0,0.0
da031e4b979a90a9d4b14c027a5d5dfa,1.0,0.0,0.0,0.0
d3502458eac516f5c8afeae7d91ab125,1.0,0.0,0.0,0.0
f3d4b1115baffdc17045300fc986d981,1.0,0.0,0.0,0.0
558f1d27296b1e1cbaec2140bd6ab6f2,1.0,0.0,0.0,0.0
aed2c27db2532915a6702bf82f17b677,1.0,0.0,0.0,0.0
c113576dc2982352ee490ba6aab0d022,0.0,0.0,0.0,0.0
513201e4918bf518a954895df3e1b050,1.0,0.0,0.0,0.0
814da9396ff70bb3e3a77414442ea8fb,1.0,0.0,0.0,0.0
aa38e0017222481d0c94f20854480018,1.0,0.0,0.0,0.0
7b47ae5195bc422545dcc39608bb625b,0.0,0.0,0.0,0.0
8ebd57ffd52b8a097dd61f92fb27c7b9,1.0,0.0,0.0,0.0
ce7b40b7d61089a8d389f693d7f4d1cb,1.0,0.0,0.0,0.0
e097628ddd6c9aee535d6a95d241c366,1.0,0.0,0.0,0.0
6741a210c2300fd874847818cc7f640e,0.0,0.0,0.0,0.0
23fbf96ab0810903484008741ffcac1a,1.0,0.0,0.0,0.0
abd6ee4f820ef91cdb36b5b947cdd27d,0.0,0.0,0.0,0.0
2c08ca0fa24df80ce2ed0ace0d6fcc8a,0.0,0.0,0.0,0.0
ff72397f75eacff5e6c14619c59a114e,0.0,0.0,0.0,0.0
0b060213ee6ef8120e2a980a89d1feb5,1.0,0.0,0.0,0.0
2fbdf8a5cc3656864e659e153ac54c90,1.0,0.0,0.0,0.0
5aa0349fae289d1a2ec36c74fa19a28c,0.0,0.0,0.0,0.0
e5186c60e06083906c872a3c909a6835,1.0,0.0,0.0,0.0
de4cae555c932f1e11b917da6eddfc6e,1.0,0.0,0.0,0.0
27e902f4db83e65ced6234466e084847,1.0,0.0,0.0,0.0
f0f108dc20dbc091f442da0918cf4148,0.0,0.0,0.0,0.0
1671c243abf276ebf75e0a0855156584,1.0,0.0015465789474546,0.0,0.0015465789474546
377c8f378900e91074173cf25399eda6,0.0,0.0,0.0,0.0
f1d37c7f267f9a6a7ab9239634173e68,0.0,0.0,0.0,0.0
5eaabba951914b1d56f9960004069310,0.0,0.0,0.0,0.0
e9d14cd2bc7dd3d61db50ed35b69615a,1.0,0.0,0.0,0.0
146ce77108bd122aa4fc91d05e2d89f8,1.0,0.0,0.0,0.0
7b969a9fc54e0872e45dba3a1f4de449,0.0,0.0,0.0,0.0
a2eb4bf276a0473fbe107e505303bea7,1.0,0.0,0.0,0.0
faad02dd7deaf5db3751215b0b8b67cd,1.0,0.0,0.0,0.0
f2a0d3d41048049f8545764ef3d2d6a4,0.0,0.0,0.0,0.0
ab28d4fc2252a81c5acd4a261952405b,1.0,0.0,0.0,0.0
ec5dbf307bff2d3327e0b9dcc0cee761,1.0,0.0,0.0,0.0
88be75cf2f9880df6f4387d416fcbf98,1.0,0.0,0.0,0.0
ce9c792da4b47cf05630dcf76ee30620,1.0,0.0,0.0,0.0
4b810896c04c4ed98a4d5c50c380484a,0.0,0.0,0.0,0.0
8ee472d65dbcbd6bdaee135edba0c2e3,1.0,0.0,0.0,0.0
2e64ddf3c8c05beebf04c0f249433ff0,1.0,0.0,0.0,0.0
8c3477d34c861d85ece0e156ca96353f,0.0,0.0,0.0,0.0
19aa6943dee0efe00cfce50aeaef84f9,1.0,0.0,0.0,0.0
2804a8f1434af31c45dafacc5ce7f1f9,1.0,0.0,0.0,0.0
680d63df6c44841bf06c5bcb590e2941,0.0,0.0,0.0,0.0
2c8c1b12732724390697772c1f4c1be5,0.0,0.0,0.0,0.0
bd427776ff6537f4831a9df9f781605a,0.0,0.0,0.0,0.0
abfefb7890bf6d19137536d71ff38a24,0.0,0.0,0.0,0.0
10e18116fa84882a478504f5cb37aa70,0.0,0.0,0.0,0.0
857114da86d8a01b0ebdac474933187f,1.0,0.0,0.0,0.0
fec6f8e644dfa25c895eff9b7482125a,0.0,0.0,0.0,0.0
086366e84aaa70b95f489370a9dcd28b,0.0,0.0,0.0,0.0
ad70912bd6f896e397823b6d85b8cc4c,0.0,0.0,0.0,0.0
25dc944379cc4f1c8ce6145e8769bcb2,1.0,0.0,0.0,0.0
05dcecad887d93cdce0b279f007117d9,0.0,0.0,0.0,0.0
8df4de3a61c7d64cb14a94f61aee6430,0.0,1.0906366556882856,0.0,1.0906366556882856
522c4feb2c3debb167b22769ecf7a3c7,0.0,0.0,0.0,0.0
69789c2afeafa52afd93bd95234b1fe0,1.0,2.04009685665369,0.0,2.04009685665369
eefbfa651bb150bb1e337c9ad729e614,0.0,0.0,0.0,0.0
eac3be63340ffbd67df2ec8065709874,1.0,0.0,0.0,0.0
4bc6e024925e9966f08f4234a0f60cfe,0.0,0.0,0.0,0.0
48466e3a8b88ad6e43d24c783e7ab715,0.0,0.0,0.0,0.0
1fa60d4abf3616051b84cb529b61db87,0.0,0.0,0.0,0.0
70003a410bfa43012b1f9cc590d0246e,1.0,0.0,0.0,0.0
39e9192f4e83ee197449f7f5a3f15674,1.0,0.0,0.0,0.0
195669b2aa4a241e3bf972ece3498897,0.0,0.0,0.0,0.0
9d5f7bb6a95e5afc2dcc283cae206b1a,1.0,0.0,0.0,0.0
355564382bc0daec4c3a01f30554d72a,1.0,0.0,0.0,0.0
fc104db722287189b35989b5d8a41808,0.0,0.0,0.0,0.0
3a7042a8c6bdf0a49fa99243fc21ec53,0.0,0.0,0.0,0.0
18bf9bed78ae25aaa3743a7af3e261f7,0.0,0.0,0.0,0.0
ac8e52daf1eebbb32af41335cb3dbe3c,1.0,0.0,0.0,0.0
d0ee472d20d3e2e3b89d23110674b8c1,0.0,0.0,0.0,0.0
ce8801f6e87b85500b29ff0ac5f25300,1.0,4.608378890203311,0.0,4.608378890203311
68035f412467b2f21788a73ef489478c,1.0,0.0,0.0,0.0
75ae1b8d0fc9bb95214e9211af5eeb1f,1.0,0.0,0.0,0.0
e06f1901e3790343a23ea6b45cff23cd,1.0,0.0,0.0,0.0
cf4afde9865ceda511cbcc78825e47a7,1.0,0.0,0.0,0.0
470600ad21a11f0244ff2cedde43987b,1.0,0.0,0.0,0.0
6c5717b1ead73dcd88e44c4a2f547b74,0.0,0.0,0.0,0.0
95654dd09cc27e8c231e1041f92f4c65,0.0,0.0,0.0,0.0
c3d1fad888a4c8255a8d8e32b27af261,1.0,0.0,0.0,0.0
911c3f0080adecfa2162b885b0567479,0.0,0.0,0.0,0.0
ad23e59a9490aaa2b30fe3a1f023631a,1.0,1.558568583917803,0.0,1.558568583917803
482f8bc4b4d22467e4c739708603b741,0.0,0.0,0.0,0.0
ac8d2cc12e09e9a77bf938d2da0f7c8a,0.0,0.0,0.0,0.0
de1d874af78108d52a4c975eb6c00f02,1.0,0.0,0.0,0.0
e2b4761a6f0fce76f733a5ecc582b22d,0.0,0.0,0.0,0.0
f2a28a918269fe13a4c631423b1fdee9,1.0,0.0,0.0,0.0
2d37337f78f5c74778b448689cf11200,1.0,0.0,0.0,0.0
34be715bb5a313c5971b75d86c212524,0.0,0.0,0.0,0.0
6bb0f60050268e8773733b352521f63d,0.0,0.0,0.0,0.0
4bd7c8377f4712269114b1d7a8d03fdb,1.0,0.0,0.0,0.0
a519ee0646cf43a806737780ea3098c9,0.0,0.0,0.0,0.0
7445182c22b4259231bcf59389433eac,1.0,0.0,0.0,0.0
d1cf8c26f827097a9603abc2c03480c7,0.0,0.0,0.0,0.0
aaabd7b1420eb6af2bc7c40d49dd8e7e,0.0,0.0,0.0,0.0
d2d5c00e554daa43d6c58163e6b32dd9,0.0,0.0,0.0,0.0
6b3cd5453de1302c411d104e46c16f02,0.0,0.0,0.0,0.0
7f54a694ce3a3a9d32ba9e00563bb9fe,1.0,0.0,0.0,0.0
c899dc0e4448d33cee5b27e834061502,1.0,0.0,0.0,0.0
2a9564a7474167d49b6b2506c487e7b6,1.0,0.0,0.0,0.0
d2ccdf29ebfafd94c1cee341bbf4b622,0.0,0.0,0.0,0.0
6ab823fba097d3647aaafe22ac40ebc1,0.0,0.0,0.0,0.0
8741affbdb219b131f979a19aed59f53,1.0,0.0,0.0,0.0
a80d9ae8b825abd6951d481b070c086b,1.0,0.0094737559556961,0.0,0.0094737559556961
b4cbee6dc0273c311bc41725a2c4a217,0.0,0.0,0.0,0.0
5124160858382ad49ee32a8527b3bb21,0.0,0.0,0.0,0.0
be6f986e0312ea19cd8714a81cbf6d4f,0.0,0.0,0.0,0.0
93412acaa532694b047d561d75027db8,1.0,0.0,0.0,0.0
b4a96907daf38816a1299542ecd5351f,1.0,0.0,0.0,0.0
5c02e596e150a605994cafb5963436c2,0.0,0.0,0.0,0.0
b01d545ffba68110496e79a225c0758c,1.0,0.0,0.0,0.0
b574ffd4d4ae6c51b7a7ee143a0d6ae2,0.0,0.0,0.0,0.0
9c106c0840d00af5c943e8bb263b4728,1.0,0.0,0.0,0.0
09b465a53bde6182472a8500c71f5141,1.0,0.0,0.0,0.0
991e4f583f88f243394497ed7ed99caf,1.0,0.0,0.0,0.0
44019580b680427002eddacc6ff5d606,0.0,0.0,0.0,0.0
7bf18e5d2591cf00f33f4ded3bedbf1d,0.0,0.0,0.0,0.0
ff31f0bd50196be8be1343dc4ee90bc5,1.0,0.0,0.0,0.0
0b98771451b06ab109df73a270982049,0.0,0.0,0.0,0.0
2ce70ebc8cbfbf55fa3e47ec893e7b32,0.0,0.0,0.0,0.0
20bad7c5ad85d4771339e14036329f50,1.0,0.0,0.0,0.0
2430f7ee880f835a3428cb049e06cc99,0.0,0.0,0.0,0.0
f83f6edf39fa19bfe11e5f6c298e1fe7,0.0,0.0,0.0,0.0
b13fb82317e3c78ce32f4b3c327e573a,1.0,0.888205252937038,0.0,0.888205252937038
6537b70a9f08686d9f46f0c15ac633fa,0.0,0.0,0.0,0.0
92be90933b92bb46c23223a519176702,0.0,0.0,0.0,0.0
c223d1608881b51304a032d06f21506c,1.0,0.0,0.0,0.0
0cbce934b8ee151194e476713cfd4506,0.0,0.0,0.0,0.0
2c488c4b677a51b4151ddb19c4f100c9,1.0,0.0,0.0,0.0
931e3e56211123852cff2424fee41e31,1.0,0.0,0.0,0.0
78eb8b0dda8d1b9bc2f0feb24377443f,0.0,0.0,0.0,0.0
00fdefe0449de599819dcd7557e8b9e7,0.0,0.0,0.0,0.0
1638f05f2cc77aa324129e5a3f579c5b,0.0,0.0,0.0,0.0
18a3ff08b32b89316ede35be84a65902,0.0,0.0,0.0,0.0
3ffcfa193ead90115d5cf280f2119b20,1.0,0.0,0.0,0.0
575e3243e54092285ecbcfe7d1cc8bd6,1.0,0.0,0.0,0.0
614bd2a10a45c0b315d7bb2617c826d9,1.0,0.0,0.0,0.0
b4f720d6c2b9a7231ae0c2bf7f796a72,0.0,0.0,0.0,0.0
435cf44c0f794865540cd8c35c4987db,0.0,0.0,0.0,0.0
de87eebae99a68b9678452b145208754,0.0,0.0,0.0,0.0
5dae97fb70e98acc9114183c471fcce2,1.0,0.0,0.0,0.0
7ed213b33f48505797e6bbe97b2b1006,0.0,0.0,0.0,0.0
2eea90b6dc7df8bfd843c3546408dd90,1.0,3.992220428539438,0.0,3.992220428539438
0490dff74a4311aa21eea02a862674ad,0.0,0.0,0.0,0.0
f188ce36d5d0ea6a3021d7890acd5850,0.0,0.0,0.0,0.0
75c59aa0e2b1a1ab4518b81d297fc938,0.0,0.0,0.0,0.0
78a9437faac9ca6d0fd98743daa30214,0.0,0.0,0.0,0.0
3889f37021ed44cea89dff1572894637,1.0,0.0,0.0,0.0
e06df0a412e52dd5dd37dc082a7c8464,1.0,0.0,0.0,0.0
708413846ebac6b0f32a31f8137b5c9b,0.0,0.0,0.0,0.0
e38240c7bd01fdaceb744ab8771f70c1,1.0,0.0,0.0,0.0
e5a484b8904042fd697a762da3ca7055,0.0,0.0,0.0,0.0
0f91b0797db9a3754b398c7c410f6157,0.0,0.0,0.0,0.0
6ab428b8e472daa56f79c4cf67c85171,0.0,0.0,0.0,0.0
9569ee79ba6e898bd37058d941c4fd94,1.0,0.0,0.0,0.0
29778487c20e7ada2395a0825a0f5195,0.0,2.5179066428099754,0.0,2.5179066428099754
40ea61a2f48de0c88fac2d91cea921be,1.0,0.0,0.0,0.0
11b3dec0601575b5939627a0ae1a50e9,0.0,0.0,0.0,0.0
ca89c948d5563fed5f64a9a1974e664a,0.0,0.0,0.0,0.0
f2b873d33a7bdd4f61c5e3d0be0efe7f,0.0,0.0,0.0,0.0
337e39f1a38dbde7f6b60d844bb1d18f,1.0,0.0,0.0,0.0
8a155668f17dd198bcba74f969a24d4e,1.0,0.0,0.0,0.0
eb07ba217e4ddb6d685f3a4b958309cc,0.0,0.0,0.0,0.0
5b8192b99cba3f23a97f9fddd14ec9c4,1.0,0.0,0.0,0.0
06cc9d20a13ac9a352a51eac8d4f740a,0.0,1.969596820883453,0.0,1.969596820883453
77cb9ef56cf4e1c93688f17074bdb17d,1.0,0.0,0.0,0.0
ede68fa52cef049878cf5fad76ef1947,1.0,0.0,0.0,0.0
0797cb39d692fb4b2f19b6527fd737a4,0.0,0.0,0.0,0.0
2e40e5816d4e5c401b8d382c74069c9c,0.0,0.0,0.0,0.0
54fd472f43c46ddd51e7eccd31cf659d,0.0,0.0,0.0,0.0
